Latency
0.06831502914428711
0.12390708923339844
0.11553359031677246
0.06874513626098633
0.08325004577636719
0.07942962646484375
0.13329863548278809
0.08759856224060059
0.07969188690185547
0.10518717765808105
0.07583379745483398
0.07690167427062988
0.07259154319763184
0.09567451477050781
0.07096552848815918
0.08289098739624023
0.08137297630310059
0.0968317985534668
0.07117056846618652
0.09760665893554688
0.08749008178710938
0.08112740516662598
0.0857698917388916
0.09252357482910156
0.0672447681427002
0.05883932113647461
0.08893537521362305
0.0766901969909668
0.08113503456115723
0.10378599166870117
0.0565190315246582
0.0817861557006836
0.0532991886138916
0.06522631645202637
0.06842899322509766
0.11109399795532227
0.13114595413208008
0.07151937484741211
0.09725737571716309
0.09975886344909668
0.19966554641723633
0.07705855369567871
0.13789582252502441
0.09930968284606934
0.11320662498474121
0.10312867164611816
0.0738687515258789
0.09429001808166504
0.06727170944213867
0.08604812622070312
0.0918734073638916
0.06877899169921875
0.1300351619720459
0.0871577262878418
0.07410788536071777
0.059989213943481445
0.12101626396179199
0.061460018157958984
0.10113048553466797
0.07725000381469727
0.08625531196594238
0.0893850326538086
0.10573387145996094
0.11537718772888184
0.0817253589630127
0.08269739151000977
0.09275102615356445
0.0743870735168457
0.12276816368103027
0.10637617111206055
0.0987558364868164
0.07499241828918457
0.07864499092102051
0.07473087310791016
0.06558513641357422
0.08066320419311523
0.08783864974975586
0.10250258445739746
0.07383275032043457
0.09826922416687012
0.11521434783935547
0.07665657997131348
0.10107946395874023
0.07862043380737305
0.08090448379516602
0.0940093994140625
0.06867527961730957
0.11243629455566406
0.07101035118103027
0.12895774841308594
0.08933043479919434
0.06525301933288574
0.08406829833984375
0.09368419647216797
0.08696603775024414
0.08285856246948242
0.07944798469543457
0.07850193977355957
0.0791785717010498
0.1189265251159668
